path,difficulty,file,q0,q1,distance,count_undirected_entangling,cx_forward,cx_reverse,swap_count,first_gate_index,last_gate_index,span_fraction
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,19,54,35,2,2,0,0,10111,13059,0.12815163
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,37,55,18,2,2,0,0,10112,13110,0.13032516
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,21,49,28,2,2,0,0,10147,13106,0.12862980
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,16,32,16,2,2,0,0,10149,12847,0.11728395
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,6,20,14,2,2,0,0,10159,12881,0.11832725
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,19,33,14,2,2,0,0,10162,12990,0.12293514
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,27,52,25,2,2,0,0,10165,13090,0.12715180
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,43,44,1,2,2,0,0,10189,12800,0.11350200
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,36,41,5,2,2,0,0,10253,12841,0.11250217
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,39,42,3,2,2,0,0,10264,12856,0.11267606
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,2,41,39,2,2,0,0,10294,12801,0.10898105
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,35,42,7,2,2,0,0,10302,12811,0.10906799
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,2,18,16,2,2,0,0,10322,12746,0.10537298
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,11,16,5,2,2,0,0,10352,12731,0.10341680
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,27,43,16,2,2,0,0,10353,12686,0.10141714
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,23,30,7,2,2,0,0,10375,12752,0.10332986
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,16,55,39,2,2,0,0,10444,12675,0.09698313
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,30,46,16,2,2,0,0,10530,12387,0.08072509
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,22,54,32,2,2,0,0,10540,12573,0.08837593
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,42,49,7,2,2,0,0,10608,12433,0.07933403
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,9,43,34,2,2,0,0,10615,12574,0.08515910
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,6,25,19,2,2,0,0,10619,12451,0.07963832
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,2,49,47,2,2,0,0,10645,12352,0.07420449
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,9,10,1,2,2,0,0,10785,12392,0.06985742
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,13,40,27,2,2,0,0,10838,12016,0.05120849
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,8,9,1,2,2,0,0,10843,12336,0.06490176
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,10,48,38,2,2,0,0,10844,12283,0.06255434
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,8,49,41,2,2,0,0,10884,12293,0.06125022
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,10,12,2,2,2,0,0,10909,12243,0.05798991
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,11,25,14,2,2,0,0,10961,12140,0.05125196
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,22,38,16,2,2,0,0,10963,12260,0.05638150
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,20,44,24,2,2,0,0,10965,12195,0.05346896
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,12,42,30,2,2,0,0,10982,12197,0.05281690
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,16,43,27,2,2,0,0,10991,11997,0.04373152
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,4,49,45,2,2,0,0,11064,12154,0.04738306
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,30,32,2,2,2,0,0,11086,12062,0.04242740
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,27,49,22,2,2,0,0,11156,12033,0.03812380
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,14,34,20,2,2,0,0,11188,11471,0.01230221
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,24,38,14,2,2,0,0,11207,11895,0.02990784
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,46,55,9,2,2,0,0,11218,11951,0.03186402
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,4,15,11,2,2,0,0,11314,11766,0.01964876
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,31,39,8,2,2,0,0,11337,11859,0.02269171
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,8,23,15,2,2,0,0,11349,11642,0.01273692
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,4,43,39,2,0,2,0,11377,11706,0.01430186
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,10,55,45,2,2,0,0,11383,11535,0.00660755
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,24,28,4,2,2,0,0,11394,11723,0.01430186
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,30,31,1,2,2,0,0,11436,11609,0.00752043
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,41,42,1,2,2,0,0,11437,11617,0.00782473
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,19,26,7,2,2,0,0,11500,11574,0.00321683
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,26,31,5,2,0,2,0,11514,11565,0.00221701
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,9,36,27,2,2,0,0,11538,11568,0.00130412
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,40,46,6,2,2,0,0,11553,11681,0.00556425
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,28,46,18,2,2,0,0,11560,11649,0.00386889
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,28,30,2,2,2,0,0,11571,11600,0.00126065
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,19,36,17,2,2,0,0,14710,22833,0.35311250
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,3,23,20,2,2,0,0,14855,22822,0.34633107
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,47,47,2,2,0,0,14859,22966,0.35241697
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,3,24,21,2,2,0,0,14876,22769,0.34311424
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,12,47,35,2,2,0,0,14881,22942,0.35041732
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,16,30,14,2,2,0,0,14924,22997,0.35093897
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,20,24,4,2,2,0,0,14969,22733,0.33750652
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,33,39,6,2,2,0,0,14997,22753,0.33715875
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,2,23,21,2,2,0,0,15003,22503,0.32603026
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,52,52,2,2,0,0,15009,22832,0.34007129
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,26,48,22,2,2,0,0,15075,22694,0.33120327
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,25,26,1,2,2,0,0,15104,22643,0.32772561
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,29,35,6,2,2,0,0,15123,22808,0.33407234
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,11,38,27,2,2,0,0,15162,22815,0.33268127
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,23,29,6,2,2,0,0,15165,22307,0.31046774
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,1,39,38,2,2,0,0,15182,22722,0.32776908
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,21,41,20,2,2,0,0,15199,22820,0.33129021
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,1,47,46,2,2,0,0,15217,22582,0.32016171
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,15,46,31,2,2,0,0,15225,22612,0.32111807
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,5,41,36,2,2,0,0,15226,22548,0.31829247
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,22,55,33,2,2,0,0,15243,22696,0.32398713
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,44,54,10,2,2,0,0,15261,22568,0.31764041
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,36,55,19,2,2,0,0,15267,22660,0.32137889
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,19,22,3,2,2,0,0,15291,22551,0.31559729
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,6,39,33,2,2,0,0,15297,22573,0.31629282
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,34,34,2,2,0,0,15298,22665,0.32024865
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,15,27,12,2,2,0,0,15304,22466,0.31133716
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,51,51,2,2,0,0,15346,22617,0.31607547
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,1,26,25,2,2,0,0,15357,22544,0.31242393
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,22,41,19,2,2,0,0,15381,22328,0.30199096
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,51,53,2,2,2,0,0,15389,22262,0.29877413
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,15,35,20,2,2,0,0,15408,22376,0.30290384
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,2,33,31,2,2,0,0,15457,22402,0.30190402
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,5,17,12,2,2,0,0,15471,22225,0.29360111
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,43,46,3,2,2,0,0,15485,22437,0.30220831
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,19,23,4,2,2,0,0,15513,22176,0.28964528
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,17,39,22,2,2,0,0,15521,21971,0.28038602
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,2,53,51,2,2,0,0,15523,22140,0.28764563
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,24,43,19,2,2,0,0,15538,22267,0.29251435
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,15,33,18,2,2,0,0,15543,22344,0.29564424
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,1,55,54,2,2,0,0,15557,22463,0.30020866
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,9,9,2,1,1,0,15604,21820,0.27021388
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,1,30,29,2,2,0,0,15608,22422,0.29620935
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,26,50,24,2,2,0,0,15636,22334,0.29116675
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,43,52,9,2,2,0,0,15646,22060,0.27882107
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,32,38,6,2,2,0,0,15666,22123,0.28069031
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,21,47,26,2,2,0,0,15699,21914,0.27017041
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,9,16,7,2,2,0,0,15735,21779,0.26273692
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,14,51,37,2,2,0,0,15738,21968,0.27082247
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,26,28,2,2,2,0,0,15750,21733,0.26008520
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,21,29,8,2,2,0,0,15768,21884,0.26586681
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,32,49,17,2,2,0,0,15807,21894,0.26460616
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,16,26,10,2,2,0,0,15845,21687,0.25395583
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,18,49,31,2,2,0,0,15847,21590,0.24965223
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,5,50,45,2,2,0,0,15850,22045,0.26930099
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,35,52,17,2,2,0,0,15903,21992,0.26469310
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,1,15,14,2,2,0,0,15908,22142,0.27099635
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,27,48,21,2,2,0,0,15936,21637,0.24782646
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,26,49,23,2,2,0,0,15942,21435,0.23878456
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,20,31,11,2,2,0,0,15943,21732,0.25165189
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,8,52,44,2,2,0,0,15948,21922,0.25969397
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,24,41,17,2,2,0,0,15953,21973,0.26169362
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,38,54,16,2,2,0,0,15975,21674,0.24773952
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,51,52,1,2,2,0,0,16007,21877,0.25517301
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,11,55,44,2,2,0,0,16014,22046,0.26221527
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,40,55,15,2,2,0,0,16050,21895,0.25408625
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,39,41,2,2,2,0,0,16061,21880,0.25295601
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,11,15,4,2,2,0,0,16063,21982,0.25730308
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,18,23,5,2,2,0,0,16084,21552,0.23769779
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,1,41,40,2,2,0,0,16092,21843,0.25000000
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,50,52,2,2,2,0,0,16196,21852,0.24587028
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,8,29,21,2,2,0,0,16204,21525,0.23130760
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,4,21,17,2,2,0,0,16222,21548,0.23152495
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,13,30,17,2,2,0,0,16225,21381,0.22413493
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,33,50,17,2,2,0,0,16241,21810,0.24208833
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,12,37,25,2,2,0,0,16243,21518,0.22930795
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,10,29,19,2,2,0,0,16246,21496,0.22822118
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,5,21,16,2,2,0,0,16275,21509,0.22752565
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,37,45,8,2,2,0,0,16286,21448,0.22439576
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,23,55,32,2,2,0,0,16452,21215,0.20705095
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,3,20,17,2,2,0,0,16487,21232,0.20626848
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,1,9,8,2,2,0,0,16491,21572,0.22087463
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,11,41,30,2,2,0,0,16492,21388,0.21283255
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,7,7,2,2,0,0,16499,21454,0.21539732
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,8,43,35,2,2,0,0,16500,21334,0.21013737
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,1,19,18,2,2,0,0,16511,21549,0.21900539
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,7,42,35,2,2,0,0,16570,21342,0.20744218
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,28,49,21,2,2,0,0,16595,21305,0.20474700
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,25,51,26,2,2,0,0,16605,21333,0.20552947
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,7,33,26,2,2,0,0,16632,20787,0.18062076
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,39,39,2,2,0,0,16670,21296,0.20109546
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,12,34,22,2,2,0,0,16672,21144,0.19440097
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,11,47,36,2,2,0,0,16692,21032,0.18866284
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,29,31,2,2,2,0,0,16693,20912,0.18340289
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,17,17,2,2,0,0,16696,21255,0.19818292
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,17,54,37,2,2,0,0,16741,21128,0.19070596
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,16,16,2,2,0,0,16757,21207,0.19344462
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,25,36,11,2,2,0,0,16790,21026,0.18414189
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,9,20,11,2,2,0,0,16806,21006,0.18257694
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,17,55,38,2,2,0,0,16818,21079,0.18522866
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,25,44,19,2,2,0,0,16839,20976,0.17983829
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,13,13,2,2,0,0,16843,21119,0.18588072
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,29,43,14,2,2,0,0,16870,20758,0.16901408
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,4,52,48,2,2,0,0,16936,20935,0.17383933
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,17,36,19,2,2,0,0,16974,20919,0.17149191
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,12,15,3,2,2,0,0,16976,21022,0.17588246
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,2,19,17,2,2,0,0,16981,20914,0.17097027
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,13,21,8,2,2,0,0,16991,20946,0.17192662
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,35,40,5,2,2,0,0,16992,20831,0.16688402
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,31,40,9,2,2,0,0,17029,20788,0.16340636
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,15,44,29,2,2,0,0,17050,20915,0.16801426
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,16,50,34,2,2,0,0,17084,20819,0.16236307
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,17,29,12,2,2,0,0,17086,20683,0.15636411
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,27,42,15,2,2,0,0,17090,20695,0.15671188
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,19,44,25,2,2,0,0,17096,20875,0.16427578
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,10,44,34,2,2,0,0,17134,20835,0.16088506
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,12,14,2,2,2,0,0,17148,20742,0.15623370
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,28,42,14,2,2,0,0,17154,20649,0.15193010
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,15,36,21,2,2,0,0,17181,20566,0.14714832
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,13,53,40,2,2,0,0,17218,20685,0.15071292
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,10,14,4,2,2,0,0,17225,20507,0.14267084
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,34,40,6,2,2,0,0,17237,20591,0.14580073
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,31,37,6,2,2,0,0,17318,20197,0.12515215
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,22,49,27,2,2,0,0,17356,20367,0.13089028
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,2,24,22,2,2,0,0,17379,20528,0.13688924
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,11,49,38,2,2,0,0,17383,20332,0.12819510
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,0,18,18,2,2,0,0,17394,20567,0.13793253
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,15,51,36,2,2,0,0,17418,20278,0.12432620
challenges/very_hard/challenge-56_43.qasm,very_hard,challenge-56_43.qasm,32,47,15,2,2,0,0,17429,20294,0.12454356
