304,00010011,site,6,2.2852378872309123e-06,6,3.80872981205152e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[146].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[146].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[146].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[146].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[146].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[146].site_bitstring
305,01100000,site,6,2.1594734170345003e-06,6,3.5991223617241674e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[147].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[147].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[147].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[147].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[147].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[147].site_bitstring
306,00000110,original,6,2.1594734170345003e-06,6,3.5991223617241674e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[147].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[147].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[147].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[147].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[147].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[147].bitstring_original_order
307,00111000,original,6,1.998395416733212e-06,6,3.330659027888687e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[148].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[148].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[148].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[148].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[148].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[148].bitstring_original_order
308,00011100,site,6,1.998395416733212e-06,6,3.330659027888687e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[148].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[148].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[148].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[148].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[148].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[148].site_bitstring
309,11111101,original,6,1.8873917559418252e-06,6,3.145652926569709e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[149].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[149].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[149].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[149].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[149].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[149].bitstring_original_order
310,10111111,site,6,1.8873917559418252e-06,6,3.145652926569709e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[149].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[149].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[149].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[149].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[149].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[149].site_bitstring
311,11100100,site,6,1.7558439091286342e-06,6,2.92640651521439e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[150].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[150].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[150].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[150].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[150].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[150].site_bitstring
312,00100111,original,6,1.7558439091286342e-06,6,2.92640651521439e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[150].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[150].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[150].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[150].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[150].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[150].bitstring_original_order
313,10000100,site,6,1.5621172356806062e-06,6,2.6035287261343435e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[151].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[151].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[151].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[151].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[151].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[151].site_bitstring
314,00100001,original,6,1.5621172356806062e-06,6,2.6035287261343435e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[151].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[151].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[151].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[151].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[151].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[151].bitstring_original_order
315,11001001,original,6,1.5178544211306784e-06,6,2.529757368551131e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[152].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[152].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[152].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[152].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[152].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[152].bitstring_original_order
316,10010011,site,6,1.5178544211306784e-06,6,2.529757368551131e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[152].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[152].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[152].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[152].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[152].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[152].site_bitstring
317,10011100,site,6,1.3273337254754227e-06,6,2.212222875792371e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[153].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[153].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[153].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[153].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[153].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[153].site_bitstring
318,00111001,original,6,1.3273337254754227e-06,6,2.212222875792371e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[153].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[153].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[153].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[153].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[153].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[153].bitstring_original_order
319,01001100,site,6,1.2328118521917967e-06,6,2.0546864203196612e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[154].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[154].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[154].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[154].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[154].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[154].site_bitstring
320,00110010,original,6,1.2328118521917967e-06,6,2.0546864203196612e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[154].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[154].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[154].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[154].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[154].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[154].bitstring_original_order
321,00111100,original,6,1.0890911363422163e-06,6,1.8151518939036937e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[155].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[155].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[155].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[155].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[155].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[155].bitstring_original_order
322,00111100,site,6,1.0890911363422163e-06,6,1.8151518939036937e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[155].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[155].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[155].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[155].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[155].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[155].site_bitstring
323,00110100,original,6,1.046544783540072e-06,6,1.74424130590012e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[156].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[156].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[156].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[156].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[156].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[156].bitstring_original_order
324,00101100,site,6,1.046544783540072e-06,6,1.74424130590012e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[156].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[156].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[156].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[156].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[156].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[156].site_bitstring
325,10101000,site,6,9.629675448992486e-07,6,1.6049459081654143e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[157].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[157].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[157].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[157].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[157].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[157].site_bitstring
326,00010101,original,6,9.629675448992486e-07,6,1.6049459081654143e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[157].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[157].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[157].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[157].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[157].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[157].bitstring_original_order
327,00110100,site,6,9.449662396202938e-07,6,1.5749437327004895e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[158].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[158].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[158].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[158].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[158].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[158].site_bitstring
328,00101100,original,6,9.449662396202938e-07,6,1.5749437327004895e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[158].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[158].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[158].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[158].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[158].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[158].bitstring_original_order
329,00011000,original,6,7.981676342727619e-07,6,1.3302793904546032e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[159].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[159].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[159].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[159].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[159].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[159].bitstring_original_order
330,00011000,site,6,7.981676342727619e-07,6,1.3302793904546032e-07,0,temporal_ensemble.runs[0].peak_extraction.candidates[159].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[159].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[159].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[159].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[159].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[159].site_bitstring
