rank,bitstring,order,observation_count,probability_sum,probability_count,mean_probability,sample_count_sum,sources
342,00100000,original,6,5.903851479578306e-07,6,9.839752465963843e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[165].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[165].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[165].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[165].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[165].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[165].bitstring_original_order
343,00000100,site,6,5.903851479578306e-07,6,9.839752465963843e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[165].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[165].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[165].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[165].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[165].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[165].site_bitstring
344,11100010,site,6,5.490461022573403e-07,6,9.150768370955671e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[166].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[166].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[166].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[166].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[166].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[166].site_bitstring
345,01000111,original,6,5.490461022573403e-07,6,9.150768370955671e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[166].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[166].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[166].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[166].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[166].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[166].bitstring_original_order
346,10011000,site,6,5.301427388604499e-07,6,8.835712314340831e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[167].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[167].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[167].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[167].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[167].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[167].site_bitstring
347,00011001,original,6,5.301427388604499e-07,6,8.835712314340831e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[167].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[167].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[167].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[167].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[167].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[167].bitstring_original_order
348,00101000,original,6,5.097792630690106e-07,6,8.496321051150175e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[168].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[168].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[168].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[168].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[168].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[168].bitstring_original_order
349,00010100,site,6,5.097792630690106e-07,6,8.496321051150175e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[168].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[168].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[168].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[168].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[168].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[168].site_bitstring
350,11011000,original,6,4.948981965943839e-07,6,8.248303276573066e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[169].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[169].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[169].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[169].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[169].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[169].bitstring_original_order
351,00011011,site,6,4.948981965943839e-07,6,8.248303276573066e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[169].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[169].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[169].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[169].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[169].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[169].site_bitstring
352,10110000,site,6,4.881165357717457e-07,6,8.135275596195761e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[170].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[170].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[170].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[170].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[170].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[170].site_bitstring
353,00001101,original,6,4.881165357717457e-07,6,8.135275596195761e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[170].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[170].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[170].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[170].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[170].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[170].bitstring_original_order
354,11100110,original,6,4.696499778598158e-07,6,7.82749963099693e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[171].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[171].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[171].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[171].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[171].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[171].bitstring_original_order
355,01100111,site,6,4.696499778598158e-07,6,7.82749963099693e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[171].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[171].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[171].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[171].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[171].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[171].site_bitstring
356,11000010,site,6,4.550212526280335e-07,6,7.583687543800558e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[172].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[172].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[172].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[172].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[172].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[172].site_bitstring
357,01000011,original,6,4.550212526280335e-07,6,7.583687543800558e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[172].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[172].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[172].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[172].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[172].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[172].bitstring_original_order
358,10001100,site,6,4.458180664678968e-07,6,7.43030110779828e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[173].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[173].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[173].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[173].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[173].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[173].site_bitstring
359,00110001,original,6,4.458180664678968e-07,6,7.43030110779828e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[173].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[173].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[173].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[173].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[173].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[173].bitstring_original_order
360,11001101,original,6,3.991255948301678e-07,6,6.652093247169463e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[174].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[174].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[174].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[174].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[174].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[174].bitstring_original_order
361,10110011,site,6,3.991255948301678e-07,6,6.652093247169463e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[174].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[174].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[174].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[174].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[174].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[174].site_bitstring
362,00111000,site,6,3.916502458755735e-07,6,6.527504097926225e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[175].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[175].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[175].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[175].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[175].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[175].site_bitstring
363,00011100,original,6,3.916502458755735e-07,6,6.527504097926225e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[175].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[175].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[175].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[175].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[175].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[175].bitstring_original_order
364,00101000,site,6,3.639430661721163e-07,6,6.065717769535272e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[176].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[176].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[176].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[176].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[176].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[176].site_bitstring
365,00010100,original,6,3.639430661721163e-07,6,6.065717769535272e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[176].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[176].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[176].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[176].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[176].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[176].bitstring_original_order
366,10010100,site,6,3.385952563510104e-07,6,5.6432542725168404e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[177].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[177].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[177].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[177].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[177].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[177].site_bitstring
367,00101001,original,6,3.385952563510104e-07,6,5.6432542725168404e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[177].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[177].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[177].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[177].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[177].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[177].bitstring_original_order
368,11011001,original,6,3.2871125579865835e-07,6,5.478520929977639e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[178].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[178].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[178].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[178].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[178].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[178].bitstring_original_order
369,10011011,site,6,3.2871125579865835e-07,6,5.478520929977639e-08,0,temporal_ensemble.runs[0].peak_extraction.candidates[178].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[178].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[178].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[178].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[178].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[178].site_bitstring
